Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
PTBA,Bukit Asam Tbk.,2002-12-23,11520659250,Utama,Energy,3770,43432885372500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-12-23,2022-04-16
PTDU,Djasa Ubersakti Tbk.,2020-12-08,1500000000,Pengembangan,Infrastructures,71,106500000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-12-08 09:00:00,2022-04-15 16:00:00,2020-12-08,2022-04-16
PTIS,Indo Straits Tbk.,2011-07-12,550165300,Utama,Energy,178,97929423400,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-07-12,2022-04-16
PTPP,PP (Persero) Tbk.,2010-02-09,6199897354,Utama,Infrastructures,930,5765904539220,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-02-09,2022-04-16
PTPW,Pratama Widya Tbk.,2020-02-07,878187500,Pengembangan,Infrastructures,830,728895625000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-02-07,2022-04-16
PTRO,Petrosea Tbk.,1990-05-21,1008605000,Utama,Energy,3050,3076245250000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
PTSN,Sat Nusapersada Tbk,2007-11-08,5314344000,Utama,Technology,212,1126640928000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-11-08,2022-04-16
PTSP,Pioneerindo Gourmet Internatio,1994-05-30,220808000,Pengembangan,Consumer Cyclicals,5350,1181322800000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
PUDP,Pudjiadi Prestige Tbk.,1994-11-18,329560000,Utama,Properties & Real Estate,338,111391280000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
PURA,Putra Rajawali Kencana Tbk.,2020-01-22,5946264082,Pengembangan,Transportation & Logistic,50,297313204100,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-01-22,2022-04-16
PURE,Trinitan Metals and Minerals T,2019-10-09,1375181505,Utama,Basic Materials,64,88011616320,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-10-09,2022-04-16
PURI,Puri Global Sukses Tbk.,2020-09-08,1000000000,Pengembangan,Properties & Real Estate,352,352000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-09-08 09:00:00,2022-04-15 16:00:00,2020-09-08,2022-04-16
PWON,Pakuwon Jati Tbk.,1989-10-09,48159602400,Utama,Properties & Real Estate,505,24320599212000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
PYFA,Pyridam Farma Tbk,2001-10-16,535080000,Pengembangan,Healthcare,995,532404600000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-10-16,2022-04-16
PZZA,Sarimelati Kencana Tbk.,2018-05-23,3021875000,Utama,Consumer Cyclicals,630,1903781250000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-05-23,2022-04-16
RAJA,Rukun Raharja Tbk.,2006-04-19,4227082500,Utama,Energy,184,777783180000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2006-04-19,2022-04-16
RALS,Ramayana Lestari Sentosa Tbk.,1996-07-24,7096000000,Utama,Consumer Cyclicals,,,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,,
RANC,Supra Boga Lestari Tbk.,2012-06-07,1564487500,Utama,Consumer Non-Cyclicals,1595,2495357562500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-06-07,2022-04-16
RBMS,Ristia Bintang Mahkotasejati T,1997-12-19,2656212826,Utama,Properties & Real Estate,61,162028982386,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
RDTX,Roda Vivatex Tbk,1990-05-14,268800000,Utama,Properties & Real Estate,8650,2325120000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
REAL,Repower Asia Indonesia Tbk.,2019-12-06,6633610151,Pengembangan,Properties & Real Estate,50,331680507550,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-12-06,2022-04-16
RELI,Reliance Sekuritas Indonesia T,2005-07-13,1800000000,Utama,Financials,422,759600000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2005-07-13,2022-04-16
RICY,Ricky Putra Globalindo Tbk,1998-01-22,641717510,Utama,Consumer Cyclicals,72,46203660720,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
RIGS,Rig Tenders Indonesia Tbk.,1990-03-05,609130000,Pengembangan,Energy,340,207104200000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
RIMO,Rimo International Lestari Tbk,2000-11-10,45080600000,Pengembangan,Properties & Real Estate,50,2254030000000,,,,,2001-04-16,2022-04-16
RISE,Jaya Sukses Makmur Sentosa Tbk,2018-07-09,10945000000,Pengembangan,Consumer Cyclicals,346,3786970000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-07-09,2022-04-16
RMBA,Bentoel Internasional Investam,1990-03-05,36401136250,Utama,Consumer Non-Cyclicals,,,,,2020-04-16 09:00:00,2022-04-15 16:00:00,,
RMKE,RMK Energy Tbk.,2021-12-07,4375000000,Utama,Energy,430,1881250000000,2021-12-07 09:00:00,2022-04-15 15:59:00,2021-12-07 09:00:00,2022-04-15 16:00:00,2021-12-07,2022-04-16
ROCK,Rockfields Properti Indonesia ,2020-09-10,1435185100,Pengembangan,Properties & Real Estate,635,911342538500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-09-10 09:00:00,2022-04-15 16:00:00,2020-09-10,2022-04-16
RODA,Pikko Land Development Tbk.,2001-10-22,13592128209,Pengembangan,Properties & Real Estate,78,1060186000302,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-10-22,2022-04-16
RONY,Aesler Grup Internasional Tbk.,2020-04-09,1250000000,Pengembangan,Infrastructures,800,1000000000000,2021-11-01 09:00:00,2021-12-31 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-04-09,2022-04-16
ROTI,Nippon Indosari Corpindo Tbk.,2010-06-28,6186488888,Utama,Consumer Non-Cyclicals,,,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,,
RSGK,Kedoya Adyaraya Tbk.,2021-09-08,929675000,Utama,Healthcare,1355,1259709625000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-09-08 09:00:00,2022-04-15 16:00:00,2021-09-08,2022-04-16
RUIS,Radiant Utama Interinsco Tbk.,2006-07-12,770000000,Pengembangan,Energy,,,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,,
RUNS,Global Sukses Solusi Tbk.,2021-09-08,983557875,Akselerasi,Technology,224,220316964000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-09-08 09:00:00,2022-04-15 16:00:00,2021-09-08,2022-04-16
SAFE,Steady Safe Tbk,1994-08-15,615145012,Pengembangan,Transportation & Logistic,236,145174222832,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SAME,Sarana Meditama Metropolitan T,2013-01-11,17113987263,Pengembangan,Healthcare,420,7187874650460,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-01-11,2022-04-16
SAMF,Saraswanti Anugerah Makmur Tbk,2020-03-31,5125000000,Utama,Basic Materials,570,2921250000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-03-31,2022-04-16
SAPX,Satria Antaran Prima Tbk.,2018-10-03,833333300,Pengembangan,Transportation & Logistic,1330,1108333289000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-10-03,2022-04-16
SATU,Kota Satu Properti Tbk.,2018-11-05,1375000000,Pengembangan,Properties & Real Estate,110,151250000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-11-05,2022-04-16
SBAT,Sejahtera Bintang Abadi Textil,2020-04-08,4752933307,Pengembangan,Consumer Cyclicals,50,237646665350,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-04-08,2022-04-16
SBMA,Surya Biru Murni Acetylene Tbk,2021-09-08,929483277,Pengembangan,Basic Materials,150,139422491550,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-09-08 09:00:00,2022-04-15 16:00:00,2021-09-08,2022-04-16
SCCO,Supreme Cable Manufacturing & ,1982-07-20,205583400,Utama,Industrials,9300,1911925620000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SCMA,Surya Citra Media Tbk.,2002-07-16,73970569505,Utama,Consumer Cyclicals,266,19676171488330,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-07-16,2022-04-16
SCNP,Selaras Citra Nusantara Perkas,2020-09-07,2500000000,Pengembangan,Consumer Cyclicals,216,540000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-09-07 09:00:00,2022-04-15 16:00:00,2020-09-07,2022-04-16
SCPI,Organon Pharma Indonesia Tbk.,1990-06-08,3600000,Pengembangan,Healthcare,29000,104400000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SDMU,Sidomulyo Selaras Tbk.,2011-07-12,1135225000,Pengembangan,Transportation & Logistic,115,130550875000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-07-12,2022-04-16
SDPC,Millennium Pharmacon Internati,1990-05-07,1274000000,Utama,Consumer Non-Cyclicals,121,154154000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SDRA,Bank Woori Saudara Indonesia 1,2006-12-15,8482552020,Utama,Financials,560,4750229131200,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2006-12-15,2022-04-16
SEMA,Semacom Integrated Tbk.,2022-01-10,1347000000,Pengembangan,Energy,268,360996000000,2022-01-10 09:00:00,2022-04-15 15:59:00,2022-01-10 09:00:00,2022-04-15 16:00:00,2022-01-10,2022-04-16
SFAN,Surya Fajar Capital Tbk.,2019-06-19,1359934021,Pengembangan,Financials,1550,2107897732550,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-06-19,2022-04-16
SGER,Sumber Global Energy Tbk.,2020-08-10,1959427139,Pengembangan,Energy,2220,4349928248580,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-08-10 09:00:00,2022-04-15 16:00:00,2020-08-10,2022-04-16
SGRO,Sampoerna Agro Tbk.,2007-06-18,1818622000,Utama,Consumer Non-Cyclicals,2390,4346506580000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2007-06-18,2022-04-16
SHID,Hotel Sahid Jaya International,1990-05-08,1119326168,Pengembangan,Consumer Cyclicals,2550,2854281728400,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SHIP,Sillo Maritime Perdana Tbk.,2016-06-16,2719790000,Pengembangan,Energy,980,2665394200000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2016-06-16,2022-04-16
SICO,Sigma Energy Compressindo Tbk.,2022-04-08,910000000,Pengembangan,Energy,194,176540000000,2022-04-08 09:00:00,2022-04-08 15:59:00,2022-04-08 09:00:00,2022-04-15 16:00:00,2022-04-08,2022-04-16
SIDO,Industri Jamu dan Farmasi Sido,2013-12-18,30000000000,Utama,Healthcare,910,27300000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-12-18,2022-04-16
SILO,Siloam International Hospitals,2013-09-12,13006125000,Utama,Healthcare,1200,15607350000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-09-12,2022-04-16
SIMA,Siwani Makmur Tbk,1994-06-03,442589871,Pengembangan,Basic Materials,50,22129493550,,,,,2001-04-16,2022-04-16
SIMP,Salim Ivomas Pratama Tbk.,2011-06-09,15816310000,Utama,Consumer Non-Cyclicals,535,8461725850000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-06-09,2022-04-16
SINI,Singaraja Putra Tbk.,2019-11-08,471826150,Pengembangan,Industrials,248,117012885200,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-11-08,2022-04-16
SIPD,Sreeya Sewu Indonesia Tbk.,1996-12-27,1339102579,Pengembangan,Consumer Non-Cyclicals,1670,2236301306930,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SKBM,Sekar Bumi Tbk.,2012-09-28,1730103217,Pengembangan,Consumer Non-Cyclicals,428,740484176876,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-09-28,2022-04-16
SKLT,Sekar Laut Tbk.,1993-09-08,690740500,Pengembangan,Consumer Non-Cyclicals,2100,1450555050000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SKRN,Superkrane Mitra Utama Tbk.,2018-10-11,1500000000,Pengembangan,Industrials,1100,1650000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-10-11,2022-04-16
SKYB,Northcliff Citranusa Indonesia,2010-07-07,585000000,Pengembangan,Technology,51,29835000000,,,,,2010-07-07,2022-04-16
SLIS,Gaya Abadi Sempurna Tbk.,2019-10-07,2000000000,Pengembangan,Consumer Cyclicals,336,672000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-10-07,2022-04-16
SMAR,Smart Tbk.,1992-11-20,2872193366,Pengembangan,Consumer Non-Cyclicals,4800,13786528156800,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMBR,Semen Baturaja (Persero) Tbk.,2013-06-28,9932534336,Utama,Basic Materials,505,5015929839680,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-28,2022-04-16
SMCB,Solusi Bangun Indonesia Tbk.,1977-08-10,9019381973,Utama,Basic Materials,1720,15513336993560,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMDM,Suryamas Dutamakmur Tbk.,1995-10-12,4772138237,Pengembangan,Properties & Real Estate,161,768314256157,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMDR,Samudera Indonesia  Tbk.,1999-07-05,3275120000,Utama,Transportation & Logistic,1905,6239103600000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMGR,Semen Indonesia (Persero) Tbk.,1991-07-08,5931520000,Utama,Basic Materials,6025,35737408000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMKL,Satyamitra Kemas Lestari Tbk.,2019-07-11,3405598451,Utama,Basic Materials,400,1362239380400,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-07-11,2022-04-16
SMKM,Sumber Mas Konstruksi Tbk.,2022-03-09,1253000000,Akselerasi,Infrastructures,238,298214000000,2022-03-09 09:00:00,2022-04-15 15:59:00,2022-03-09 09:00:00,2022-04-15 16:00:00,2022-03-09,2022-04-16
SMMA,Sinarmas Multiartha Tbk.,1995-07-05,6367664717,Utama,Financials,12000,76411976604000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMMT,Golden Eagle Energy Tbk.,1997-12-01,3150000000,Pengembangan,Energy,1225,3858750000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMRA,Summarecon Agung Tbk.,1990-05-07,16508568358,Utama,Properties & Real Estate,685,11308369325230,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SMRU,SMR Utama Tbk.,2011-10-10,12499385782,Pengembangan,Energy,50,624969289100,,,,,2011-10-10,2022-04-16
SMSM,Selamat Sempurna Tbk.,1996-09-09,5758675440,Utama,Consumer Cyclicals,1515,8724393291600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SNLK,Sunter Lakeside Hotel Tbk.,2021-03-29,450000000,Pengembangan,Consumer Cyclicals,720,324000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-03-29 09:00:00,2022-04-15 16:00:00,2021-03-29,2022-04-16
SOCI,Soechi Lines Tbk.,2014-12-03,7059000000,Utama,Energy,212,1496508000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-12-03,2022-04-16
SOFA,Boston Furniture Industries Tb,2020-07-07,1653574499,Akselerasi,Consumer Cyclicals,36,59528681964,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-07-07 09:00:00,2022-04-15 16:00:00,2020-07-07,2022-04-16
SOHO,Soho Global Health Tbk.,2020-09-08,1269168239,Utama,Healthcare,6725,8535156407275,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-09-08 09:00:00,2022-04-15 16:00:00,2020-09-08,2022-04-16
SONA,Sona Topas Tourism Industry Tb,1992-07-21,331200000,Utama,Consumer Cyclicals,3350,1109520000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SOSS,Shield On Service Tbk.,2018-11-06,660098805,Pengembangan,Industrials,410,270640510050,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-11-06,2022-04-16
SOTS,Satria Mega Kencana Tbk.,2018-12-10,1000000075,Pengembangan,Consumer Cyclicals,248,248000018600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-12-10,2022-04-16
SPMA,Suparma Tbk.,1994-11-16,2791233198,Utama,Basic Materials,680,1898038574640,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SPTO,Surya Pertiwi Tbk.,2018-05-14,2700000000,Pengembangan,Industrials,575,1552500000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-05-14,2022-04-16
SQMI,Wilton Makmur Indonesia Tbk.,2004-07-15,15537591429,Pengembangan,Basic Materials,69,1072093808601,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2004-07-15,2022-04-16
SRAJ,Sejahteraraya Anugrahjaya Tbk.,2011-04-11,12000705445,Utama,Healthcare,200,2400141089000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-04-11,2022-04-16
SRIL,Sri Rejeki Isman Tbk.,2013-06-17,20452176844,Utama,Consumer Cyclicals,146,2986017819224,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-17,2022-04-16
SRSN,Indo Acidatama Tbk,1993-01-11,6020000000,Utama,Basic Materials,57,343140000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SRTG,Saratoga Investama Sedaya Tbk.,2013-06-26,13564835000,Utama,Financials,3820,51817669700000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-06-26,2022-04-16
SSIA,Surya Semesta Internusa Tbk.,1997-03-27,4705249440,Utama,Infrastructures,374,1759763290560,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SSMS,Sawit Sumbermas Sarana Tbk.,2013-12-12,9525000000,Utama,Consumer Non-Cyclicals,1125,10715625000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2013-12-12,2022-04-16
SSTM,Sunson Textile Manufacture Tbk,1997-08-20,1170909181,Pengembangan,Consumer Cyclicals,770,901600069370,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
STAA,Sumber Tani Agung Resources Tb,2022-03-10,10903372600,Utama,Consumer Non-Cyclicals,925,10085619655000,2022-03-10 09:00:00,2022-04-15 15:59:00,2022-03-10 09:00:00,2022-04-15 16:00:00,2022-03-10,2022-04-16
STAR,Buana Artha Anugerah Tbk.,2011-07-13,4800000602,Utama,Financials,135,648000081270,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-07-13,2022-04-16
STTP,Siantar Top Tbk.,1996-12-16,1310000000,Pengembangan,Consumer Non-Cyclicals,8000,10480000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SUGI,Sugih Energy Tbk.,2002-06-19,24811541414,Pengembangan,Energy,,,,,,,,
SULI,SLJ Global Tbk.,1994-03-21,3986916802,Utama,Basic Materials,50,199345840100,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
SUPR,Solusi Tunas Pratama Tbk.,2011-10-11,1137579698,Pengembangan,Infrastructures,30650,34866817743700,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2011-10-11,2022-04-16
SURE,Super Energy Tbk.,2018-10-05,1497576771,Pengembangan,Energy,1750,2620759349250,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-10-05,2022-04-16
SWAT,Sriwahana Adityakarta Tbk.,2018-06-08,3019200000,Pengembangan,Basic Materials,86,259651200000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-06-08,2022-04-16
TALF,Tunas Alfin Tbk.,2014-01-17,1353435000,Pengembangan,Basic Materials,310,419564850000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-01-17,2022-04-16
TAMA,Lancartama Sejati Tbk.,2020-02-10,1000000005,Pengembangan,Infrastructures,57,57000000285,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2020-02-10,2022-04-16
TAMU,Pelayaran Tamarin Samudra Tbk.,2017-05-10,37500000000,Pengembangan,Energy,50,1875000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2017-05-10,2022-04-16
TAPG,Triputra Agro Persada Tbk.,2021-04-12,19852540000,Utama,Consumer Non-Cyclicals,670,13301201800000,2021-11-01 09:00:00,2022-04-15 15:59:00,2021-04-12 09:00:00,2022-04-15 16:00:00,2021-04-12,2022-04-16
TARA,Agung Semesta Sejahtera Tbk.,2014-07-11,10069645750,Utama,Properties & Real Estate,50,503482287500,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2014-07-11,2022-04-16
TAXI,Express Transindo Utama Tbk.,2012-11-02,10223647156,Utama,Transportation & Logistic,50,511182357800,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2012-11-02,2022-04-16
TAYS,Jaya Swarasa Agung Tbk.,2021-12-06,1098920000,Pengembangan,Consumer Non-Cyclicals,200,219784000000,2021-12-06 09:00:00,2022-04-15 15:59:00,2021-12-06 09:00:00,2022-04-15 16:00:00,2021-12-06,2022-04-16
TBIG,Tower Bersama Infrastructure T,2010-10-26,22656999445,Utama,Infrastructures,3090,70010128285050,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2010-10-26,2022-04-16
TBLA,Tunas Baru Lampung Tbk.,2000-02-14,5342098939,Utama,Consumer Non-Cyclicals,810,4327100140590,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TBMS,Tembaga Mulia Semanan Tbk.,1990-05-23,367340000,Pengembangan,Basic Materials,1720,631824800000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TCID,Mandom Indonesia Tbk.,1993-09-30,201066667,Utama,Consumer Non-Cyclicals,4800,965120001600,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2001-04-16,2022-04-16
TCPI,Transcoal Pacific Tbk.,2018-07-06,5000000000,Pengembangan,Energy,9325,46625000000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-07-06,2022-04-16
TDPM,Tridomain Performance Material,2018-04-09,10485050500,Utama,Basic Materials,119,1247721009500,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-04-09,2022-04-16
TEBE,Dana Brata Luhur Tbk.,2019-11-18,1285000000,Pengembangan,Energy,705,905925000000,2021-11-01 09:00:00,2022-04-15 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2019-11-18,2022-04-16
