"TransactionID,TransactionDate,OrderID,Revenue,COGS,GrossProfit,OperatingExpenses,NetProfit"
"TX01863,2023-12-04,1863,19987.34,7995.13,11992.21,1923.58,10068.63"
"TX01864,2023-11-21,1864,11413.88,4565.53,6848.35,1067.02,5781.33"
"TX01865,2023-01-09,1865,26473.47,10589.34,15884.13,824.94,15059.19"
"TX01866,2023-05-24,1866,11690.31,4676.25,7014.06,1314.45,5699.61"
"TX01867,2023-05-02,1867,13195.46,5278.26,7917.2,619.58,7297.62"
"TX01868,2023-03-08,1868,7223.150000000001,2889.25,4333.9,1774.12,2559.78"
"TX01869,2023-11-20,1869,4610.75,1844.28,2766.47,1160.38,1606.09"
"TX01870,2023-07-05,1870,22725.71,9090.25,13635.46,2319.52,11315.94"
"TX01871,2023-04-17,1871,18179.28,7271.610000000001,10907.67,242.56,10665.11"
"TX01872,2023-04-21,1872,15423.95,6169.57,9254.38,2667.93,6586.45"
"TX01873,2023-10-11,1873,21011.63,8404.880000000001,12606.75,1007.3,11599.45"
"TX01874,2023-07-19,1874,7904.070000000001,3161.71,4742.36,2084.97,2657.39"
"TX01875,2023-07-10,1875,13473.900000000001,5389.57,8084.33,999.63,7084.7"
"TX01876,2023-10-23,1876,20986.39,8394.32,12592.07,2320.98,10271.09"
"TX01877,2023-08-01,1877,9898.84,3959.39,5939.45,2398.44,3541.01"
"TX01878,2023-03-28,1878,9019.66,3607.92,5411.74,2468.47,2943.27"
"TX01880,2023-05-13,1880,17121.59,6848.55,10273.04,27.09,10245.95"
"TX01881,2023-11-08,1881,15962.32,6385.01,9577.31,859.18,8718.13"
"TX01882,2023-09-14,1882,15538.710000000001,6215.64,9323.07,1097.73,8225.34"
"TX01883,2023-04-27,1883,15189.76,6075.93,9113.83,1366.45,7747.38"
"TX01884,2023-01-12,1884,4260.82,1704.33,2556.49,658.89,1897.6"
"TX01885,2023-05-01,1885,12246.28,4898.45,7347.83,1113.57,6234.26"
"TX01886,2023-08-14,1886,14903.21,5961.3099999999995,8941.9,2159.75,6782.15"
"TX01887,2023-07-09,1887,10135.49,4054.2200000000003,6081.27,2104.83,3976.44"
"TX01888,2023-03-20,1888,4817.78,1927.1100000000001,2890.67,2750.85,139.82"
"TX01889,2023-05-30,1889,9189.27,3675.75,5513.52,1979.04,3534.48"
"TX01890,2023-07-04,1890,15351.050000000001,6140.55,9210.5,2500.34,6710.16"
"TX01891,2023-01-15,1891,9963.24,3985.32,5977.92,1263.32,4714.6"
"TX01892,2023-08-01,1892,20411.82,8164.68,12247.14,2902.79,9344.35"
"TX01893,2023-05-12,1893,18651.329999999998,7460.5,11190.83,1006.79,10184.04"
"TX01894,2023-03-08,1894,12179.83,4871.96,7307.87,785.46,6522.41"
"TX01895,2023-10-13,1895,17001.46,6800.69,10200.77,1502.88,8697.89"
"TX01896,2023-12-13,1896,20967.95,8387.05,12580.9,2055.39,10525.51"
"TX01897,2023-06-12,1897,14206.27,5682.46,8523.81,2650.17,5873.64"
"TX01898,2023-06-20,1898,1900.44,760.14,1140.3,2094.25,-953.95"
"TX01899,2023-01-07,1899,11198.28,4479.31,6718.97,1416.15,5302.82"
"TX01900,2023-10-13,1900,15427.74,6170.99,9256.75,1138.88,8117.87"
"TX01901,2023-04-19,1901,12899.74,5159.92,7739.82,2805.15,4934.67"
"TX01902,2023-08-21,1902,8000.49,3200.23,4800.26,417.51,4382.75"
"TX01903,2023-02-17,1903,31437.6,12575.130000000001,18862.47,966.94,17895.53"
"TX01904,2023-01-24,1904,20134.739999999998,8053.9400000000005,12080.8,2041.35,10039.45"
"TX01905,2023-10-04,1905,38250.54,15300.09,22950.45,1909.2,21041.25"
"TX01906,2023-09-10,1906,11090.890000000001,4436.34,6654.55,1461.47,5193.08"
"TX01907,2023-12-17,1907,24134.280000000002,9653.56,14480.72,2535.51,11945.21"
"TX01908,2023-10-24,1908,9208.91,3683.49,5525.42,24.44,5500.98"
"TX01909,2023-04-28,1909,1607.3,642.9,964.4,2001.33,-1036.93"
"TX01910,2023-11-14,1910,11970.67,4788.2,7182.47,2668.08,4514.39"
"TX01911,2023-05-31,1911,21815.22,8726.03,13089.19,400.43,12688.76"
"TX01912,2023-06-23,1912,905.3,362.1,543.2,1150.18,-606.98"
"TX01913,2023-11-12,1913,9260.480000000001,3704.1800000000003,5556.3,656.87,4899.43"
"TX01914,2023-03-31,1914,7241.34,2896.5699999999997,4344.77,1295.18,3049.59"
"TX01915,2023-12-11,1915,7612.93,3045.2,4567.73,536.56,4031.17"
"TX01916,2023-03-12,1916,8563.81,3425.56,5138.25,2912.46,2225.79"
"TX01917,2023-10-06,1917,16262.57,6504.84,9757.73,2527.24,7230.49"
"TX01918,2023-10-22,1918,10445.27,4178.22,6267.05,1588.65,4678.4"
"TX01919,2023-05-29,1919,24555.54,9822.48,14733.06,2795.4,11937.66"
"TX01920,2023-08-12,1920,12113.460000000001,4845.37,7268.09,1849.67,5418.42"
"TX01921,2023-12-15,1921,9962.11,3984.8900000000003,5977.22,1040.34,4936.88"
"TX01922,2023-02-21,1922,9440.7,3776.38,5664.32,835.23,4829.09"
"TX01923,2023-04-07,1923,10244.150000000001,4097.61,6146.54,1820.63,4325.91"
"TX01924,2023-01-22,1924,28890.0,11555.91,17334.09,1264.08,16070.01"
"TX01925,2023-03-25,1925,7319.209999999999,2927.7,4391.51,499.09,3892.42"
"TX01926,2023-12-06,1926,10282.15,4112.9,6169.25,360.97,5808.28"
"TX01927,2023-08-25,1927,12214.98,4886.01,7328.97,55.09,7273.88"
"TX01928,2023-08-25,1928,14685.08,5873.99,8811.09,2048.48,6762.61"
"TX01929,2023-02-10,1929,14716.36,5886.44,8829.92,1931.56,6898.36"
"TX01930,2023-04-18,1930,4069.89,1627.98,2441.91,989.63,1452.28"
"TX01931,2023-12-06,1931,15609.07,6243.66,9365.41,1578.57,7786.84"
"TX01932,2023-06-27,1932,11244.96,4498.04,6746.92,254.87,6492.05"
"TX01933,2023-02-05,1933,34065.09,13626.0,20439.09,1157.46,19281.63"
"TX01934,2023-03-31,1934,12182.189999999999,4872.88,7309.31,953.16,6356.15"
"TX01935,2023-03-05,1935,18412.809999999998,7365.33,11047.48,1698.19,9349.29"
"TX01936,2023-06-04,1936,13021.96,5208.900000000001,7813.06,1133.04,6680.02"
"TX01937,2023-03-22,1937,9686.86,3874.69,5812.17,1845.08,3967.09"
"TX01938,2023-02-16,1938,21569.18,8627.75,12941.43,2375.33,10566.1"
"TX01939,2023-10-02,1939,20492.41,8197.07,12295.34,1658.96,10636.38"
"TX01940,2023-01-26,1940,6760.469999999999,2704.17,4056.3,360.75,3695.55"
"TX01941,2023-10-30,1941,2183.28,873.28,1310.0,1122.41,187.59"
"TX01942,2023-01-06,1942,8354.119999999999,3341.6400000000003,5012.48,2363.02,2649.46"
"TX01943,2023-11-25,1943,12590.87,5036.21,7554.66,913.17,6641.49"
"TX01944,2023-05-12,1944,9957.35,3982.91,5974.44,1461.77,4512.67"
"TX01945,2023-09-01,1945,30228.66,12091.460000000001,18137.2,2453.9,15683.3"
"TX01946,2023-10-16,1946,16281.62,6512.61,9769.01,791.64,8977.37"
"TX01947,2023-12-11,1947,8900.04,3560.0,5340.04,659.86,4680.18"
"TX01948,2023-06-17,1948,1108.48,443.4,665.08,2222.25,-1557.17"
"TX01949,2023-09-18,1949,15142.86,6057.19,9085.67,772.09,8313.58"
"TX01950,2023-01-13,1950,30988.58,12395.380000000001,18593.2,2345.36,16247.84"
"TX01951,2023-11-17,1951,8308.94,3323.63,4985.31,535.01,4450.3"
"TX01952,2023-07-18,1952,16356.720000000001,6542.68,9814.04,1639.56,8174.48"
"TX01953,2023-03-17,1953,14900.75,5960.35,8940.4,1232.35,7708.05"
"TX01954,2023-10-28,1954,13754.61,5501.82,8252.79,892.44,7360.35"
"TX01955,2023-11-06,1955,19589.59,7835.719999999999,11753.87,2840.37,8913.5"
"TX01956,2023-11-25,1956,16463.49,6585.22,9878.27,1716.57,8161.7"
"TX01957,2023-07-09,1957,24548.25,9819.289999999999,14728.96,1377.84,13351.12"
"TX01958,2023-02-26,1958,28270.05,11308.11,16961.94,252.15,16709.79"
"TX01959,2023-11-23,1959,6374.03,2549.51,3824.52,1818.48,2006.04"
"TX01960,2023-03-24,1960,15830.13,6331.99,9498.14,2108.42,7389.72"
"TX01961,2023-12-17,1961,13730.51,5492.349999999999,8238.16,1744.63,6493.53"
"TX01962,2023-10-08,1962,8635.02,3454.08,5180.94,2876.36,2304.58"
"TX01963,2023-02-07,1963,18831.36,7532.530000000001,11298.83,532.07,10766.76"
"TX01964,2023-02-24,1964,24207.52,9683.15,14524.37,2170.83,12353.54"
"TX01965,2023-08-02,1965,1258.02,503.23,754.79,699.67,55.12"
"TX01966,2023-06-22,1966,6546.610000000001,2618.76,3927.85,412.69,3515.16"
"TX01967,2023-02-17,1967,16920.0,6767.95,10152.05,717.44,9434.61"
"TX01968,2023-02-13,1968,5347.2,2138.9,3208.3,2462.23,746.07"
"TX01969,2023-11-25,1969,3457.94,1383.17,2074.77,627.0,1447.77"
"TX01970,2023-06-08,1970,30855.32,12342.029999999999,18513.29,815.8,17697.49"
"TX01971,2023-05-26,1971,8451.310000000001,3380.52,5070.79,2519.88,2550.91"
"TX01972,2023-07-09,1972,7761.259999999999,3104.6,4656.66,1943.13,2713.53"
"TX01973,2023-07-25,1973,34976.64,13990.77,20985.87,1146.75,19839.12"
"TX01974,2023-02-27,1974,10308.89,4123.59,6185.3,1405.31,4779.99"
"TX01975,2023-11-21,1975,34044.22,13617.73,20426.49,2575.27,17851.22"
"TX01976,2023-01-03,1976,2802.45,1120.95,1681.5,1290.44,391.06"
"TX01977,2023-03-28,1977,13362.2,5344.97,8017.23,677.51,7339.72"
"TX01978,2023-07-18,1978,3578.12,1431.3,2146.82,1897.03,249.79"
"TX01979,2023-07-14,1979,17230.100000000002,6892.13,10337.97,327.22,10010.75"
"TX01980,2023-02-10,1980,22528.81,9011.6,13517.21,684.15,12833.06"
"TX01981,2023-03-31,1981,12092.34,4836.99,7255.35,2277.59,4977.76"
"TX01982,2023-10-18,1982,13899.09,5559.5,8339.59,996.3,7343.29"
"TX01983,2023-02-21,1983,3692.27,1476.87,2215.4,2017.8,197.6"
"TX01984,2023-02-22,1984,8637.789999999999,3455.0899999999997,5182.7,1389.08,3793.62"
"TX01985,2023-01-05,1985,20088.13,8035.219999999999,12052.91,2915.76,9137.15"
"TX01986,2023-12-06,1986,13300.89,5320.28,7980.61,870.32,7110.29"
"TX01987,2023-02-10,1987,18731.09,7492.46,11238.63,1305.2,9933.43"
"TX01988,2023-07-03,1988,30597.81,12239.09,18358.72,2588.51,15770.21"
"TX01989,2023-09-28,1989,7266.0,2906.4,4359.6,848.2,3511.4"
"TX01990,2023-03-12,1990,19974.78,7990.13,11984.65,821.93,11162.72"
"TX01991,2023-05-04,1991,28670.620000000003,11468.15,17202.47,2312.48,14889.99"
"TX01992,2023-04-11,1992,9958.53,3983.3500000000004,5975.18,770.01,5205.17"
"TX01993,2023-11-09,1993,1108.98,443.61,665.37,2562.73,-1897.36"
"TX01994,2023-06-03,1994,18659.71,7463.85,11195.86,2975.28,8220.58"
"TX01995,2023-11-14,1995,19593.61,7837.52,11756.09,424.02,11332.07"
"TX01996,2023-08-30,1996,29249.64,11699.89,17549.75,1083.12,16466.63"
"TX01997,2023-01-21,1997,1426.77,570.69,856.08,1402.8,-546.72"
"TX01998,2023-07-01,1998,14442.65,5777.13,8665.52,2535.14,6130.38"
"TX01999,2023-09-14,1999,6299.0599999999995,2519.58,3779.48,1610.01,2169.47"
"TX02000,2023-09-29,2000,7112.73,2845.08,4267.65,1812.72,2454.93"
"TX02001,2023-02-27,2001,7484.82,2993.88,4490.94,387.02,4103.92"
"TX02002,2023-02-02,2002,11278.07,4511.1900000000005,6766.88,2893.32,3873.56"
"TX02003,2023-02-25,2003,9390.77,3756.19,5634.58,2107.1,3527.48"
"TX02004,2023-02-10,2004,22736.84,9094.71,13642.13,2929.2,10712.93"
"TX02005,2023-06-08,2005,7137.92,2855.0,4282.92,92.14,4190.78"
"TX02006,2023-05-20,2006,11742.04,4696.82,7045.22,1609.03,5436.19"
"TX02007,2023-12-07,2007,2374.96,949.9499999999999,1425.01,1711.27,-286.26"
"TX02008,2023-05-26,2008,15563.76,6225.54,9338.22,660.78,8677.44"
"TX02009,2023-08-11,2009,22177.07,8870.810000000001,13306.26,797.0,12509.26"
"TX02010,2023-06-16,2010,16580.98,6632.21,9948.77,2913.52,7035.25"
"TX02011,2023-12-27,2011,16780.79,6712.3099999999995,10068.48,2799.51,7268.97"
"TX02012,2023-02-04,2012,9776.04,3910.46,5865.58,2743.19,3122.39"
"TX02013,2023-11-28,2013,8641.38,3456.52,5184.86,961.05,4223.81"
"TX02014,2023-08-24,2014,34272.54,13708.960000000001,20563.58,2289.81,18273.77"
"TX02015,2023-01-31,2015,7280.62,2912.32,4368.3,2664.3,1704.0"
"TX02016,2023-03-20,2016,4744.01,1897.5800000000002,2846.43,1916.84,929.59"
"TX02017,2023-09-08,2017,15729.01,6291.49,9437.52,2855.51,6582.01"
"TX02018,2023-07-09,2018,25882.7,10353.17,15529.53,2944.6,12584.93"
"TX02019,2023-05-15,2019,11021.64,4408.67,6612.97,512.69,6100.28"
"TX02020,2023-04-13,2020,27237.91,10895.25,16342.66,2374.8,13967.86"
"TX02021,2023-05-22,2021,8683.33,3473.29,5210.04,675.27,4534.77"
"TX02022,2023-07-13,2022,19661.57,7864.530000000001,11797.04,2773.84,9023.2"
"TX02023,2023-01-31,2023,16373.54,6549.47,9824.07,2743.86,7080.21"
"TX02024,2023-11-15,2024,5580.24,2232.0699999999997,3348.17,1808.73,1539.44"
"TX02025,2023-11-18,2025,5255.25,2102.1,3153.15,973.12,2180.03"
"TX02026,2023-02-13,2026,30392.3,12156.83,18235.47,133.43,18102.04"
"TX02027,2023-08-02,2027,17493.73,6997.5,10496.23,1251.36,9244.87"
"TX02028,2023-09-21,2028,14590.43,5836.2699999999995,8754.16,2971.46,5782.7"
"TX02029,2023-11-16,2029,8040.29,3216.1099999999997,4824.18,2067.95,2756.23"
"TX02030,2023-10-16,2030,20108.55,8043.360000000001,12065.19,2007.81,10057.38"
"TX02031,2023-12-27,2031,7902.99,3161.32,4741.67,2680.48,2061.19"
"TX02032,2023-09-26,2032,10530.14,4212.07,6318.07,870.89,5447.18"
"TX02033,2023-02-21,2033,17439.61,6975.85,10463.76,2496.1,7967.66"
"TX02034,2023-01-06,2034,8037.92,3215.17,4822.75,1132.34,3690.41"
"TX02035,2023-09-29,2035,6887.29,2754.96,4132.33,2027.44,2104.89"
"TX02036,2023-05-23,2036,16052.79,6421.05,9631.74,1786.21,7845.53"
"TX02037,2023-05-26,2037,18815.85,7526.37,11289.48,1763.69,9525.79"
"TX02038,2023-08-04,2038,12416.62,4966.52,7450.1,1200.99,6249.11"
"TX02039,2023-01-16,2039,13058.19,5223.12,7835.07,478.46,7356.61"
"TX02040,2023-09-11,2040,18132.36,7253.05,10879.31,2527.59,8351.72"
"TX02041,2023-11-08,2041,23909.48,9563.77,14345.71,1093.28,13252.43"
"TX02042,2023-12-09,2042,11053.720000000001,4421.45,6632.27,720.2,5912.07"
"TX02043,2023-08-13,2043,28336.73,11334.62,17002.11,779.95,16222.16"
"TX02044,2023-10-21,2044,36920.48,14768.300000000001,22152.18,1151.12,21001.06"
"TX02045,2023-12-10,2045,8783.7,3513.56,5270.14,1653.87,3616.27"
"TX02046,2023-03-28,2046,23782.44,9512.9,14269.54,2588.45,11681.09"
"TX02047,2023-01-29,2047,18379.350000000002,7351.75,11027.6,2664.15,8363.45"
"TX02048,2023-09-20,2048,37747.19,15098.82,22648.37,2975.91,19672.46"
"TX02049,2023-01-08,2049,11549.29,4619.870000000001,6929.42,1251.43,5677.99"
"TX02050,2023-01-02,2050,23708.45,9483.34,14225.11,2953.78,11271.33"
"TX02051,2023-05-30,2051,17680.9,7072.28,10608.62,300.83,10307.79"
"TX02052,2023-02-06,2052,5063.13,2025.23,3037.9,1818.91,1218.99"
"TX02053,2023-04-17,2053,19673.13,7869.210000000001,11803.92,1282.04,10521.88"
"TX02054,2023-01-13,2054,20334.82,8134.12,12200.7,2569.68,9631.02"
"TX02055,2023-10-20,2055,13397.35,5359.04,8038.31,777.7,7260.61"
"TX02056,2023-05-08,2056,15941.91,6376.71,9565.2,873.26,8691.94"
"TX02057,2023-10-04,2057,19584.739999999998,7833.959999999999,11750.78,1813.45,9937.33"
"TX02058,2023-05-18,2058,11775.54,4710.2,7065.34,2237.31,4828.03"
"TX02059,2023-10-11,2059,10252.05,4100.83,6151.22,2824.9,3326.32"
"TX02060,2023-05-30,2060,15041.759999999998,6016.73,9025.03,1209.4,7815.63"
"TX02061,2023-03-25,2061,5231.74,2092.6800000000003,3139.06,415.08,2723.98"
"TX02062,2023-08-23,2062,16431.64,6572.71,9858.93,2679.41,7179.52"
"TX02063,2023-09-06,2063,16476.29,6590.37,9885.92,2343.6,7542.32"
"TX02064,2023-02-10,2064,9884.18,3953.67,5930.51,1827.57,4102.94"
"TX02065,2023-12-29,2065,8527.32,3410.9700000000003,5116.35,2406.12,2710.23"
"TX02066,2023-02-26,2066,7049.26,2819.71,4229.55,2329.26,1900.29"
"TX02067,2023-03-04,2067,18552.37,7421.0,11131.37,1423.8,9707.57"
"TX02068,2023-08-03,2068,14896.4,5958.62,8937.78,1283.92,7653.86"
"TX02069,2023-09-30,2069,16583.61,6633.38,9950.23,2922.53,7027.7"
"TX02070,2023-06-05,2070,14864.880000000001,5945.98,8918.9,1602.25,7316.65"
"TX02071,2023-04-24,2071,6584.92,2633.8999999999996,3951.02,676.85,3274.17"
"TX02072,2023-03-07,2072,10672.4,4268.91,6403.49,347.53,6055.96"
"TX02073,2023-09-01,2073,15141.48,6056.570000000001,9084.91,642.69,8442.22"
"TX02074,2023-09-22,2074,32848.91,13139.49,19709.42,683.28,19026.14"
"TX02075,2023-08-10,2075,13189.41,5275.69,7913.72,779.89,7133.83"
"TX02076,2023-10-04,2076,15871.39,6348.67,9522.72,2651.0,6871.72"
"TX02077,2023-12-09,2077,10716.55,4286.62,6429.93,2874.79,3555.14"
"TX02078,2023-04-05,2078,28770.02,11508.15,17261.87,850.34,16411.53"
"TX02079,2023-07-09,2079,13138.58,5255.32,7883.26,331.28,7551.98"
"TX02080,2023-01-12,2080,21489.6,8595.74,12893.86,1621.43,11272.43"
"TX02081,2023-09-01,2081,19319.37,7727.87,11591.5,1574.46,10017.04"
"TX02082,2023-10-21,2082,13322.55,5328.9,7993.65,1750.56,6243.09"
"TX02083,2023-12-16,2083,17436.82,6974.66,10462.16,839.81,9622.35"
"TX02084,2023-06-22,2084,1218.47,487.35,731.12,1768.63,-1037.51"
"TX02085,2023-08-31,2085,6622.299999999999,2648.91,3973.39,1980.74,1992.65"
"TX02086,2023-12-03,2086,11804.7,4721.97,7082.73,475.26,6607.47"
"TX02087,2023-03-19,2087,20230.83,8092.179999999999,12138.65,2441.7,9696.95"
"TX02088,2023-05-01,2088,8395.11,3358.0499999999997,5037.06,68.42,4968.64"
"TX02089,2023-08-27,2089,2641.85,1056.8000000000002,1585.05,2845.06,-1260.01"
"TX02090,2023-01-23,2090,10583.650000000001,4233.42,6350.23,2012.67,4337.56"
"TX02091,2023-08-27,2091,25764.45,10305.77,15458.68,232.38,15226.3"
"TX02092,2023-03-10,2092,28692.96,11477.130000000001,17215.83,1785.48,15430.35"
"TX02093,2023-11-19,2093,15820.42,6328.31,9492.11,1577.26,7914.85"
"TX02094,2023-05-15,2094,16821.329999999998,6728.4,10092.93,814.97,9277.96"
"TX02095,2023-12-28,2095,16618.3,6647.32,9970.98,2461.96,7509.02"
"TX02096,2023-08-17,2096,17548.13,7019.35,10528.78,80.88,10447.9"
"TX02097,2023-12-09,2097,10722.12,4288.81,6433.31,1717.61,4715.7"
"TX02098,2023-04-23,2098,14668.289999999999,5867.34,8800.95,1790.51,7010.44"
"TX02099,2023-06-01,2099,4027.2599999999998,1610.92,2416.34,1666.07,750.27"
"TX02100,2023-07-27,2100,66.69,26.67,40.02,2753.11,-2713.09"
"TX02101,2023-04-01,2101,17703.4,7081.44,10621.96,1230.93,9391.03"
"TX02102,2023-06-17,2102,15669.27,6267.83,9401.44,556.99,8844.45"
"TX02103,2023-05-19,2103,8430.65,3372.1699999999996,5058.48,2748.05,2310.43"
"TX02104,2023-08-16,2104,13068.99,5227.56,7841.43,2576.68,5264.75"
"TX02105,2023-01-25,2105,16013.33,6405.27,9608.06,2114.2,7493.86"
"TX02106,2023-12-14,2106,4844.91,1938.04,2906.87,2118.25,788.62"
"TX02107,2023-09-04,2107,9196.91,3678.77,5518.14,2315.24,3202.9"
"TX02108,2023-11-24,2108,14203.31,5681.35,8521.96,610.07,7911.89"
"TX02109,2023-12-23,2109,10159.26,4063.68,6095.58,1397.47,4698.11"
"TX02110,2023-02-18,2110,19300.13,7720.16,11579.97,2136.37,9443.6"
"TX02111,2023-02-12,2111,8503.54,3401.38,5102.16,2930.37,2171.79"
"TX02112,2023-11-17,2112,12419.69,4967.92,7451.77,1718.13,5733.64"
"TX02113,2023-01-11,2113,7504.55,3001.77,4502.78,2238.32,2264.46"
"TX02114,2023-05-12,2114,32368.46,12947.24,19421.22,754.1,18667.12"
"TX02115,2023-05-08,2115,6497.68,2599.06,3898.62,1347.43,2551.19"
"TX02116,2023-11-09,2116,9410.03,3763.94,5646.09,276.29,5369.8"
"TX02117,2023-03-05,2117,13451.92,5380.76,8071.16,49.86,8021.3"
"TX02118,2023-08-11,2118,4351.37,1740.5100000000002,2610.86,275.49,2335.37"
"TX02119,2023-03-30,2119,11895.439999999999,4758.18,7137.26,1115.16,6022.1"
"TX02120,2023-06-06,2120,911.02,364.4,546.62,2690.64,-2144.02"
"TX02121,2023-06-17,2121,6567.4,2626.95,3940.45,1520.68,2419.77"
"TX02122,2023-03-14,2122,5759.76,2303.85,3455.91,1062.83,2393.08"
"TX02123,2023-03-27,2123,3642.54,1456.99,2185.55,2235.66,-50.11"
"TX02124,2023-03-11,2124,8409.53,3363.86,5045.67,526.7,4518.97"
"TX02125,2023-10-10,2125,13200.54,5280.18,7920.36,1750.17,6170.19"
"TX02126,2023-10-28,2126,14820.849999999999,5928.34,8892.51,2800.49,6092.02"
"TX02127,2023-07-04,2127,17676.38,7070.55,10605.83,1173.92,9431.91"
"TX02128,2023-02-09,2128,10914.84,4365.97,6548.87,1274.22,5274.65"
"TX02129,2023-06-09,2129,10409.869999999999,4163.89,6245.98,1905.54,4340.44"
"TX02130,2023-10-24,2130,12495.57,4998.17,7497.4,2758.48,4738.92"
"TX02131,2023-04-02,2131,5778.04,2311.16,3466.88,2417.66,1049.22"
"TX02132,2023-12-29,2132,20695.49,8278.289999999999,12417.2,1516.81,10900.39"
"TX02133,2023-11-29,2133,19812.01,7924.76,11887.25,1763.73,10123.52"
"TX02134,2023-09-25,2134,24227.02,9690.84,14536.18,2368.11,12168.07"
"TX02135,2023-12-24,2135,27754.78,11101.98,16652.8,2796.6,13856.2"
"TX02136,2023-07-16,2136,8155.2699999999995,3262.04,4893.23,2332.56,2560.67"
"TX02137,2023-02-01,2137,27964.59,11185.94,16778.65,2499.27,14279.38"
"TX02138,2023-07-11,2138,15747.59,6299.08,9448.51,623.31,8825.2"
"TX02139,2023-03-01,2139,10253.16,4101.29,6151.87,919.68,5232.19"
"TX02140,2023-05-12,2140,12891.25,5156.61,7734.64,1743.19,5991.45"
"TX02141,2023-06-29,2141,35017.38,14006.949999999999,21010.43,1544.37,19466.06"
"TX02142,2023-10-10,2142,12216.099999999999,4886.34,7329.76,1084.8,6244.96"
"TX02143,2023-07-26,2143,17599.09,7039.74,10559.35,2796.98,7762.37"
"TX02144,2023-04-21,2144,5405.08,2162.01,3243.07,2951.77,291.3"
"TX02145,2023-02-22,2145,18468.649999999998,7387.24,11081.41,1893.03,9188.38"
"TX02146,2023-02-25,2146,21362.47,8544.98,12817.49,955.59,11861.9"
"TX02147,2023-10-24,2147,7081.9,2832.8,4249.1,2078.47,2170.63"
"TX02148,2023-10-31,2148,5859.93,2343.96,3515.97,1314.83,2201.14"
"TX02149,2023-10-18,2149,17911.35,7164.64,10746.71,631.67,10115.04"
"TX02150,2023-09-03,2150,11784.74,4713.9400000000005,7070.8,916.87,6153.93"
"TX02151,2023-07-23,2151,12190.38,4876.16,7314.22,953.18,6361.04"
"TX02152,2023-06-21,2152,11880.43,4752.23,7128.2,2296.01,4832.19"
"TX02153,2023-05-06,2153,9979.43,3991.8700000000003,5987.56,1345.26,4642.3"
"TX02154,2023-10-29,2154,8966.359999999999,3586.48,5379.88,53.31,5326.57"
"TX02155,2023-09-12,2155,6953.85,2781.6,4172.25,301.3,3870.95"
"TX02156,2023-10-05,2156,11972.0,4788.84,7183.16,237.94,6945.22"
"TX02157,2023-09-27,2157,10884.41,4353.82,6530.59,2563.14,3967.45"
"TX02158,2023-06-07,2158,18662.58,7464.9400000000005,11197.64,1430.42,9767.22"
"TX02159,2023-09-29,2159,7290.68,2916.29,4374.39,2088.31,2286.08"
"TX02160,2023-11-30,2160,21264.63,8505.95,12758.68,2070.36,10688.32"
"TX02161,2023-02-26,2161,7831.6,3132.8,4698.8,1651.63,3047.17"
"TX02162,2023-04-13,2162,16716.87,6686.759999999999,10030.11,1543.99,8486.12"
"TX02163,2023-10-15,2163,10904.039999999999,4361.6,6542.44,824.42,5718.02"
"TX02164,2023-05-16,2164,21671.46,8668.56,13002.9,541.11,12461.79"
"TX02165,2023-04-18,2165,18920.29,7568.110000000001,11352.18,1444.22,9907.96"
"TX02166,2023-07-16,2166,14336.279999999999,5734.34,8601.94,2859.73,5742.21"
"TX02167,2023-07-06,2167,28963.9,11585.58,17378.32,2800.13,14578.19"
"TX02168,2023-11-22,2168,16801.41,6720.49,10080.92,880.33,9200.59"
"TX02169,2023-10-23,2169,15043.199999999999,6017.3,9025.9,859.34,8166.56"
"TX02170,2023-04-25,2170,17082.77,6833.18,10249.59,2606.46,7643.13"
"TX02171,2023-09-26,2171,15268.300000000001,6107.3,9161.0,816.66,8344.34"
"TX02172,2023-12-19,2172,11828.990000000002,4731.65,7097.34,805.35,6291.99"
"TX02173,2023-06-19,2173,5464.48,2185.82,3278.66,108.46,3170.2"
"TX02174,2023-08-22,2174,5007.22,2002.8999999999999,3004.32,1454.41,1549.91"
"TX02175,2023-08-29,2175,9027.46,3610.95,5416.51,1710.78,3705.73"
"TX02176,2023-02-10,2176,12607.91,5043.16,7564.75,265.38,7299.37"
"TX02177,2023-10-30,2177,9500.55,3800.26,5700.29,923.92,4776.37"
"TX02178,2023-05-23,2178,11473.83,4589.48,6884.35,636.16,6248.19"
"TX02179,2023-02-28,2179,11981.15,4792.5199999999995,7188.63,425.84,6762.79"
"TX02180,2023-07-06,2180,23701.91,9480.74,14221.17,916.35,13304.82"
"TX02181,2023-01-22,2181,22754.5,9101.73,13652.77,61.78,13590.99"
"TX02182,2023-06-19,2182,1436.73,574.71,862.02,2515.7,-1653.68"
"TX02183,2023-10-29,2183,21206.64,8482.66,12723.98,2867.06,9856.92"
"TX02184,2023-10-27,2184,33009.65,13204.01,19805.64,2783.59,17022.05"
"TX02185,2023-12-14,2185,5055.32,2022.1599999999999,3033.16,576.15,2457.01"
"TX02186,2023-10-13,2186,4768.32,1907.36,2860.96,424.04,2436.92"
"TX02187,2023-07-09,2187,13433.34,5373.4800000000005,8059.86,374.82,7685.04"
"TX02188,2023-12-25,2188,5036.21,2014.5,3021.71,150.36,2871.35"
"TX02189,2023-06-28,2189,8189.67,3275.84,4913.83,2597.56,2316.27"
